category,country,gender,h2h_player1_wins,h2h_player2_wins,match_id,match_url,odds1_avg,odds2_avg,player1,player2,prize_money,round,round_name,seed1,seed2,source_url,start_raw,status,surface,tour,tournament,year
grand_slam,France,men,0,0,3214941,https://www.tennisexplorer.com/match-detail/?id=3214941,7.1,1.1,Royer,Djokovic,"61,723,000 €",2R,2R,,3,https://www.tennisexplorer.com/french-open/2026/atp-men/,"today , 15:00",upcoming,clay,atp-men,French Open,2026
grand_slam,France,men,2,2,3215465,https://www.tennisexplorer.com/match-detail/?id=3215465,2.59,1.5,Basavareddy,Michelsen,"61,723,000 €",2R,2R,,,https://www.tennisexplorer.com/french-open/2026/atp-men/,"today , 15:30",upcoming,clay,atp-men,French Open,2026
grand_slam,France,men,1,0,3216339,https://www.tennisexplorer.com/match-detail/?id=3216339,1.41,2.87,Ruud,Medjedovic,"61,723,000 €",2R,2R,15,,https://www.tennisexplorer.com/french-open/2026/atp-men/,"today , 16:00",upcoming,clay,atp-men,French Open,2026
grand_slam,France,men,1,3,3216253,https://www.tennisexplorer.com/match-detail/?id=3216253,5.51,1.15,Sonego,Paul,"61,723,000 €",2R,2R,,24,https://www.tennisexplorer.com/french-open/2026/atp-men/,"today , 16:00",upcoming,clay,atp-men,French Open,2026
grand_slam,France,men,0,1,3214573,https://www.tennisexplorer.com/match-detail/?id=3214573,5.4,1.15,Machac,Zverev,"61,723,000 €",2R,2R,,2,https://www.tennisexplorer.com/french-open/2026/atp-men/,"today , 20:15",upcoming,clay,atp-men,French Open,2026
grand_slam,France,men,0,0,3217119,https://www.tennisexplorer.com/match-detail/?id=3217119,1.37,3.08,Auger Aliassime,Burruchaga,"61,723,000 €",2R,2R,4,,https://www.tennisexplorer.com/french-open/2026/atp-men/,"tomorrow , 16:00",upcoming,clay,atp-men,French Open,2026
grand_slam,France,men,1,0,3217109,https://www.tennisexplorer.com/match-detail/?id=3217109,1.01,22.82,Sinner,Cerundolo,"61,723,000 €",2R,2R,1,,https://www.tennisexplorer.com/french-open/2026/atp-men/,"tomorrow , 12:00",upcoming,clay,atp-men,French Open,2026
grand_slam,France,men,2,0,3217077,https://www.tennisexplorer.com/match-detail/?id=3217077,3.33,1.33,Comesana,Darderi,"61,723,000 €",2R,2R,,14,https://www.tennisexplorer.com/french-open/2026/atp-men/,"tomorrow , 14:30",upcoming,clay,atp-men,French Open,2026
grand_slam,France,men,0,0,3217075,https://www.tennisexplorer.com/match-detail/?id=3217075,2.46,1.54,Struff,Faria,"61,723,000 €",2R,2R,,,https://www.tennisexplorer.com/french-open/2026/atp-men/,"tomorrow , 11:00",upcoming,clay,atp-men,French Open,2026
grand_slam,France,men,0,1,3216991,https://www.tennisexplorer.com/match-detail/?id=3216991,2.06,1.75,Landaluce,Kopriva,"61,723,000 €",2R,2R,,,https://www.tennisexplorer.com/french-open/2026/atp-men/,"tomorrow , 12:30",upcoming,clay,atp-men,French Open,2026
grand_slam,France,men,0,0,3216867,https://www.tennisexplorer.com/match-detail/?id=3216867,3.52,1.3,Diaz Acosta,Tien,"61,723,000 €",2R,2R,,18,https://www.tennisexplorer.com/french-open/2026/atp-men/,"tomorrow , 11:00",upcoming,clay,atp-men,French Open,2026
grand_slam,France,men,1,1,3216865,https://www.tennisexplorer.com/match-detail/?id=3216865,1.49,2.62,Tabilo,Vacherot,"61,723,000 €",2R,2R,,16,https://www.tennisexplorer.com/french-open/2026/atp-men/,"tomorrow , 14:30",upcoming,clay,atp-men,French Open,2026
grand_slam,France,men,0,0,3216863,https://www.tennisexplorer.com/match-detail/?id=3216863,1.29,3.64,Vallejo,Kouame,"61,723,000 €",2R,2R,,,https://www.tennisexplorer.com/french-open/2026/atp-men/,"tomorrow , 11:00",upcoming,clay,atp-men,French Open,2026
grand_slam,France,men,0,1,3216861,https://www.tennisexplorer.com/match-detail/?id=3216861,2.45,1.55,Arnaldi,Tsitsipas,"61,723,000 €",2R,2R,,,https://www.tennisexplorer.com/french-open/2026/atp-men/,"tomorrow , 16:00",upcoming,clay,atp-men,French Open,2026
grand_slam,France,men,2,1,3216859,https://www.tennisexplorer.com/match-detail/?id=3216859,1.8,1.99,Svajda,Walton,"61,723,000 €",2R,2R,,,https://www.tennisexplorer.com/french-open/2026/atp-men/,"tomorrow , 11:00",upcoming,clay,atp-men,French Open,2026
grand_slam,France,men,1,1,3216409,https://www.tennisexplorer.com/match-detail/?id=3216409,1.09,7.37,Cerundolo,Gaston,"61,723,000 €",2R,2R,25,,https://www.tennisexplorer.com/french-open/2026/atp-men/,"tomorrow , 12:30",upcoming,clay,atp-men,French Open,2026
grand_slam,France,men,1,0,3216343,https://www.tennisexplorer.com/match-detail/?id=3216343,1.3,3.56,Cobolli,Wu,"61,723,000 €",2R,2R,10,,https://www.tennisexplorer.com/french-open/2026/atp-men/,"tomorrow , 11:00",upcoming,clay,atp-men,French Open,2026
grand_slam,France,men,0,0,3216341,https://www.tennisexplorer.com/match-detail/?id=3216341,2.64,1.49,Collignon,Shelton,"61,723,000 €",2R,2R,,5,https://www.tennisexplorer.com/french-open/2026/atp-men/,"tomorrow , 16:00",upcoming,clay,atp-men,French Open,2026
grand_slam,France,men,3,4,3215561,https://www.tennisexplorer.com/match-detail/?id=3215561,1.65,2.22,Hurkacz,Tiafoe,"61,723,000 €",2R,2R,,19,https://www.tennisexplorer.com/french-open/2026/atp-men/,"tomorrow , 12:30",upcoming,clay,atp-men,French Open,2026
grand_slam,France,men,0,0,3215557,https://www.tennisexplorer.com/match-detail/?id=3215557,2.95,1.4,Van Assche,Nakashima,"61,723,000 €",2R,2R,,31,https://www.tennisexplorer.com/french-open/2026/atp-men/,"tomorrow , 16:00",upcoming,clay,atp-men,French Open,2026
grand_slam,France,men,1,0,3215483,https://www.tennisexplorer.com/match-detail/?id=3215483,1.9,1.9,Rinderknech,Berrettini,"61,723,000 €",2R,2R,22,,https://www.tennisexplorer.com/french-open/2026/atp-men/,"tomorrow , 20:15",upcoming,clay,atp-men,French Open,2026
