h2h_player1_wins,h2h_player2_wins,homeaway_avg_odds1,homeaway_avg_odds2,market_odds_check,match_id,match_url,player1,player2,set_odds_handicap_player1,set_odds_handicap_player2,set_odds_player1_wins_2_0,set_odds_player1_wins_set,set_odds_player2_wins_2_0,set_odds_player2_wins_set,set_odds_table_player1_minus_1_5,set_odds_table_player1_plus_1_5,set_odds_table_player2_minus_1_5,set_odds_table_player2_plus_1_5,set_odds_validation,source_lines_sample,title
,,1.51,2.52,ok,3193900,https://www.tennisexplorer.com/match-detail/?id=3193900,Tirante,Cadenasso,Tirante Thiago Agustin,Cadenasso Gianluca,2.24,1.19,4.19,1.58,2.26,1.19,1.58,4.13,selected_below_moneyline,"[""Tennis Explorer - Match detail"", ""New registration"", ""|"", ""Lost password"", ""TennisExplorer"", ""LIVE Scores"", ""06.05. 02:04,"", ""GMT+1"", ""Home page"", ""Today's matches"", ""Rankings"", ""Players"", ""LIVE Scores"", ""Results"", ""Tours calendar"", ""Tennis news"", ""Official webs"", ""Basel"", ""Vienna"", ""WTA Elite Trophy"", ""TennisExplorer"", ""on Facebook"", ""Tirante - Cadenasso"", ""07.05.2026"", "", 11:00,"", ""Rome"", "", 1. round, clay"", ""Tirante Thiago Agustin"", ""Cadenasso Gianluca"", ""69."", ""Singles ranking"", ""196."", ""10. 4. 2001"", ""Birthdate"", ""29. 9. 2004"", ""185 cm"", ""Height"", ""-"", ""78 kg"", ""Weight"", ""-"", ""right"", ""Plays"", ""right"", ""-"", ""Turned pro"", ""-"", ""Live streams"", ""1xBet"", ""W/L - 2026"", ""Career - Tirante"", ""Career - Cadenasso"", ""Surface"", ""Tirante Thiago Agustin"", ""Cadenasso Gianluca"", ""Indoors"", ""-"", ""-"", ""Clay"", ""8/4"", ""14/10"", ""Grass"", ""-"", ""-"", ""Hard"", ""7/6"", ""-"", ""Not set"", ""-"", ""-"", ""Year"", ""Summary"", ""Clay"", ""Hard"", ""Indoors"", ""Grass"", ""Not set"", ""Summary:"", ""284/206"", ""203/150"", ""69/43"", ""8/7"", ""3/5"", ""1/1"", ""2026"", ""16/11"", ""8/4"", ""7/6"", ""-"", ""-"", ""1/1"", ""2025"", ""51/33"", ""36/22"", ""14/7"", ""1/3"", ""0/1"", ""-"", ""2024"", ""36/32"", ""27/24"", ""1/3"", ""7/4"", ""1/1"", ""-"", ""2023"", ""43/31"", ""29/19"", ""13/10"", ""-"", ""1/2"", ""-"", ""2022"", ""28/31"", ""25/26"", ""2/4"", ""-"", ""1/1"", ""-"", ""2021""]",Tirante - Cadenasso
,,1.69,2.16,ok,3193898,https://www.tennisexplorer.com/match-detail/?id=3193898,Bergs,Atmane,Bergs Zizou,Atmane Terence,2.57,1.26,3.48,1.45,2.55,1.26,1.45,3.48,selected_below_moneyline,"[""Tennis Explorer - Match detail"", ""New registration"", ""|"", ""Lost password"", ""TennisExplorer"", ""LIVE Scores"", ""06.05. 02:04,"", ""GMT+1"", ""Home page"", ""Today's matches"", ""Rankings"", ""Players"", ""LIVE Scores"", ""Results"", ""Tours calendar"", ""Tennis news"", ""Official webs"", ""Basel"", ""Vienna"", ""WTA Elite Trophy"", ""TennisExplorer"", ""on Facebook"", ""Bergs - Atmane"", ""07.05.2026"", "", 11:00,"", ""Rome"", "", 1. round, clay"", ""Bergs Zizou"", ""Atmane Terence"", ""39."", ""Singles ranking"", ""51."", ""3. 6. 1999"", ""Birthdate"", ""9. 1. 2002"", ""185 cm"", ""Height"", ""-"", ""83 kg"", ""Weight"", ""-"", ""right"", ""Plays"", ""left"", ""-"", ""Turned pro"", ""-"", ""Live streams"", ""1xBet"", ""W/L - 2026"", ""Career - Bergs"", ""Career - Atmane"", ""Surface"", ""Bergs Zizou"", ""Atmane Terence"", ""Indoors"", ""0/1"", ""0/1"", ""Clay"", ""6/4"", ""3/3"", ""Grass"", ""-"", ""-"", ""Hard"", ""6/6"", ""7/8"", ""Not set"", ""-"", ""-"", ""Year"", ""Summary"", ""Clay"", ""Hard"", ""Indoors"", ""Grass"", ""Not set"", ""Summary:"", ""367/234"", ""143/89"", ""103/68"", ""87/55"", ""24/14"", ""10/8"", ""2026"", ""12/11"", ""6/4"", ""6/6"", ""0/1"", ""-"", ""-"", ""2025"", ""33/30"", ""2/5"", ""19/15"", ""4/3"", ""4/5"", ""4/2"", ""2024"", ""50/31"", ""19/9"", ""9/9"", ""12/8"", ""6/4"", ""4/1"", ""2023"", ""40/27"", ""18/7"", ""8/7"", ""8/9"", ""5/3"", ""1/1"", ""2022"", ""44/30"", ""11/7"", ""7/5"", ""16/13"", ""9/2"", ""1/3"", ""2021""]",Bergs - Atmane
0,1,2.29,1.61,ok,3193896,https://www.tennisexplorer.com/match-detail/?id=3193896,Giron,Cilic,Giron Marcos,Cilic Marin,3.74,1.5,2.45,1.23,3.73,1.5,1.23,2.43,selected_below_moneyline,"[""Tennis Explorer - Match detail"", ""New registration"", ""|"", ""Lost password"", ""TennisExplorer"", ""LIVE Scores"", ""06.05. 02:04,"", ""GMT+1"", ""Home page"", ""Today's matches"", ""Rankings"", ""Players"", ""LIVE Scores"", ""Results"", ""Tours calendar"", ""Tennis news"", ""Official webs"", ""Basel"", ""Vienna"", ""WTA Elite Trophy"", ""TennisExplorer"", ""on Facebook"", ""Giron - Cilic"", ""07.05.2026"", "", 11:00,"", ""Rome"", "", 1. round, clay"", ""Giron Marcos"", ""Cilic Marin"", ""77."", ""Singles ranking"", ""47."", ""24. 7. 1993"", ""Birthdate"", ""28. 9. 1988"", ""180 cm"", ""Height"", ""198 cm"", ""77 kg"", ""Weight"", ""89 kg"", ""right"", ""Plays"", ""right"", ""-"", ""Turned pro"", ""2005"", ""Live streams"", ""1xBet"", ""W/L - 2026"", ""Career - Giron"", ""Career - Cilic"", ""Surface"", ""Giron Marcos"", ""Cilic Marin"", ""Indoors"", ""0/1"", ""3/1"", ""Clay"", ""2/2"", ""2/3"", ""Grass"", ""-"", ""-"", ""Hard"", ""12/7"", ""5/6"", ""Not set"", ""-"", ""-"", ""Year"", ""Summary"", ""Clay"", ""Hard"", ""Indoors"", ""Grass"", ""Not set"", ""Summary:"", ""475/333"", ""44/52"", ""327/205"", ""75/55"", ""28/21"", ""1/0"", ""2026"", ""14/10"", ""2/2"", ""12/7"", ""0/1"", ""-"", ""-"", ""2025"", ""23/28"", ""4/7"", ""12/14"", ""3/4"", ""3/3"", ""1/0"", ""2024"", ""29/27"", ""3/8"", ""6/11"", ""11/4"", ""9/4"", ""-"", ""2023"", ""32/30"", ""7/6"", ""17/15"", ""5/5"", ""3/4"", ""-"", ""2022"", ""23/31"", ""3/9"", ""11/13"", ""6/5"", ""3/4"", ""-"", ""2021""]",Giron - Cilic
,,1.44,2.76,ok,3193894,https://www.tennisexplorer.com/match-detail/?id=3193894,Burruchaga,Bellucci,Burruchaga Roman Andres,Bellucci Mattia,2.12,1.17,4.61,1.65,2.11,1.17,1.65,4.57,selected_below_moneyline,"[""Tennis Explorer - Match detail"", ""New registration"", ""|"", ""Lost password"", ""TennisExplorer"", ""LIVE Scores"", ""06.05. 02:04,"", ""GMT+1"", ""Home page"", ""Today's matches"", ""Rankings"", ""Players"", ""LIVE Scores"", ""Results"", ""Tours calendar"", ""Tennis news"", ""Official webs"", ""Basel"", ""Vienna"", ""WTA Elite Trophy"", ""TennisExplorer"", ""on Facebook"", ""Burruchaga - Bellucci"", ""07.05.2026"", "", 11:00,"", ""Rome"", "", 1. round, clay"", ""Burruchaga Roman Andres"", ""Bellucci Mattia"", ""56."", ""Singles ranking"", ""80."", ""23. 1. 2002"", ""Birthdate"", ""1. 6. 2001"", ""-"", ""Height"", ""-"", ""-"", ""Weight"", ""-"", ""right"", ""Plays"", ""left"", ""-"", ""Turned pro"", ""-"", ""Live streams"", ""1xBet"", ""W/L - 2026"", ""Career - Burruchaga"", ""Career - Bellucci"", ""Surface"", ""Burruchaga Roman Andres"", ""Bellucci Mattia"", ""Indoors"", ""-"", ""0/1"", ""Clay"", ""17/6"", ""5/5"", ""Grass"", ""-"", ""-"", ""Hard"", ""2/4"", ""12/9"", ""Not set"", ""-"", ""-"", ""Year"", ""Summary"", ""Clay"", ""Hard"", ""Indoors"", ""Grass"", ""Not set"", ""Summary:"", ""260/171"", ""217/137"", ""40/32"", ""-"", ""3/2"", ""-"", ""2026"", ""19/10"", ""17/6"", ""2/4"", ""-"", ""-"", ""-"", ""2025"", ""59/31"", ""54/25"", ""4/5"", ""-"", ""1/1"", ""-"", ""2024"", ""44/29"", ""40/25"", ""2/3"", ""-"", ""2/1"", ""-"", ""2023"", ""39/30"", ""35/28"", ""4/2"", ""-"", ""-"", ""-"", ""2022"", ""45/32"", ""40/29"", ""5/3"", ""-"", ""-"", ""-"", ""2021""]",Burruchaga - Bellucci
2,0,1.35,3.15,ok,3193892,https://www.tennisexplorer.com/match-detail/?id=3193892,Medjedovic,Royer,Medjedovic Hamad,Royer Valentin,1.94,1.13,5.22,1.77,1.95,1.13,1.77,5.16,selected_below_moneyline,"[""Tennis Explorer - Match detail"", ""New registration"", ""|"", ""Lost password"", ""TennisExplorer"", ""LIVE Scores"", ""06.05. 02:04,"", ""GMT+1"", ""Home page"", ""Today's matches"", ""Rankings"", ""Players"", ""LIVE Scores"", ""Results"", ""Tours calendar"", ""Tennis news"", ""Official webs"", ""Basel"", ""Vienna"", ""WTA Elite Trophy"", ""TennisExplorer"", ""on Facebook"", ""Medjedovic - Royer"", ""07.05.2026"", "", 11:00,"", ""Rome"", "", 1. round, clay"", ""Medjedovic Hamad"", ""Royer Valentin"", ""67."", ""Singles ranking"", ""71."", ""18. 7. 2003"", ""Birthdate"", ""29. 5. 2001"", ""-"", ""Height"", ""188 cm"", ""-"", ""Weight"", ""83 kg"", ""right"", ""Plays"", ""right"", ""-"", ""Turned pro"", ""-"", ""Live streams"", ""1xBet"", ""W/L - 2026"", ""Career - Medjedovic"", ""Career - Royer"", ""Surface"", ""Medjedovic Hamad"", ""Royer Valentin"", ""Indoors"", ""2/3"", ""0/2"", ""Clay"", ""10/2"", ""8/5"", ""Grass"", ""-"", ""-"", ""Hard"", ""4/2"", ""2/8"", ""Not set"", ""-"", ""-"", ""Year"", ""Summary"", ""Clay"", ""Hard"", ""Indoors"", ""Grass"", ""Not set"", ""Summary:"", ""193/121"", ""99/53"", ""43/31"", ""39/29"", ""9/7"", ""3/1"", ""2026"", ""16/7"", ""10/2"", ""4/2"", ""2/3"", ""-"", ""-"", ""2025"", ""28/21"", ""6/5"", ""6/6"", ""12/6"", ""2/3"", ""2/1"", ""2024"", ""35/21"", ""15/8"", ""9/6"", ""9/5"", ""2/2"", ""-"", ""2023"", ""48/23"", ""22/9"", ""10/5"", ""10/7"", ""5/2"", ""1/0"", ""2022"", ""46/24"", ""28/6"", ""12/10"", ""6/8"", ""-"", ""-"", ""2021""]",Medjedovic - Royer
0,1,2.57,1.49,ok,3193890,https://www.tennisexplorer.com/match-detail/?id=3193890,Shapovalov,Navone,Shapovalov Denis,Navone Mariano,4.19,1.6,2.22,1.19,4.16,1.6,1.19,2.2,selected_below_moneyline,"[""Tennis Explorer - Match detail"", ""New registration"", ""|"", ""Lost password"", ""TennisExplorer"", ""LIVE Scores"", ""06.05. 02:04,"", ""GMT+1"", ""Home page"", ""Today's matches"", ""Rankings"", ""Players"", ""LIVE Scores"", ""Results"", ""Tours calendar"", ""Tennis news"", ""Official webs"", ""Basel"", ""Vienna"", ""WTA Elite Trophy"", ""TennisExplorer"", ""on Facebook"", ""Shapovalov - Navone"", ""07.05.2026"", "", 11:00,"", ""Rome"", "", 1. round, clay"", ""Shapovalov Denis"", ""Navone Mariano"", ""37."", ""Singles ranking"", ""44."", ""15. 4. 1999"", ""Birthdate"", ""27. 2. 2001"", ""185 cm"", ""Height"", ""-"", ""75 kg"", ""Weight"", ""-"", ""left"", ""Plays"", ""right"", ""-"", ""Turned pro"", ""-"", ""Live streams"", ""1xBet"", ""W/L - 2026"", ""Career - Shapovalov"", ""Career - Navone"", ""Surface"", ""Shapovalov Denis"", ""Navone Mariano"", ""Indoors"", ""3/1"", ""-"", ""Clay"", ""2/3"", ""8/6"", ""Grass"", ""-"", ""-"", ""Hard"", ""3/6"", ""6/5"", ""Not set"", ""-"", ""-"", ""Year"", ""Summary"", ""Clay"", ""Hard"", ""Indoors"", ""Grass"", ""Not set"", ""Summary:"", ""353/245"", ""78/54"", ""153/107"", ""79/49"", ""29/27"", ""14/8"", ""2026"", ""8/10"", ""2/3"", ""3/6"", ""3/1"", ""-"", ""-"", ""2025"", ""27/24"", ""2/5"", ""14/11"", ""10/5"", ""1/3"", ""-"", ""2024"", ""33/25"", ""5/6"", ""9/10"", ""13/5"", ""3/3"", ""3/1"", ""2023"", ""13/13"", ""3/3"", ""6/6"", ""0/1"", ""4/3"", ""-"", ""2022"", ""34/26"", ""4/4"", ""22/12"", ""6/4"", ""1/4"", ""1/2"", ""2021""]",Shapovalov - Navone
,,1.48,2.61,ok,3193888,https://www.tennisexplorer.com/match-detail/?id=3193888,Bautista-Agut,Maestrelli,Bautista-Agut Roberto,Maestrelli Francesco,2.17,1.18,4.36,1.61,2.18,1.18,1.61,4.34,selected_below_moneyline,"[""Tennis Explorer - Match detail"", ""New registration"", ""|"", ""Lost password"", ""TennisExplorer"", ""LIVE Scores"", ""06.05. 02:04,"", ""GMT+1"", ""Home page"", ""Today's matches"", ""Rankings"", ""Players"", ""LIVE Scores"", ""Results"", ""Tours calendar"", ""Tennis news"", ""Official webs"", ""Basel"", ""Vienna"", ""WTA Elite Trophy"", ""TennisExplorer"", ""on Facebook"", ""Bautista-Agut - Maestrelli"", ""07.05.2026"", "", 11:00,"", ""Rome"", "", 1. round, clay"", ""Bautista-Agut Roberto"", ""Maestrelli Francesco"", ""98."", ""Singles ranking"", ""112."", ""14. 4. 1988"", ""Birthdate"", ""21. 12. 2002"", ""183 cm"", ""Height"", ""-"", ""75 kg"", ""Weight"", ""-"", ""right"", ""Plays"", ""right"", ""-"", ""Turned pro"", ""-"", ""Live streams"", ""1xBet"", ""W/L - 2026"", ""Career - Bautista-Agut"", ""Career - Maestrelli"", ""Surface"", ""Bautista-Agut Roberto"", ""Maestrelli Francesco"", ""Indoors"", ""1/2"", ""-"", ""Clay"", ""2/5"", ""0/5"", ""Grass"", ""-"", ""-"", ""Hard"", ""3/5"", ""11/7"", ""Not set"", ""-"", ""-"", ""Year"", ""Summary"", ""Clay"", ""Hard"", ""Indoors"", ""Grass"", ""Not set"", ""Summary:"", ""826/531"", ""300/213"", ""321/177"", ""126/98"", ""64/36"", ""15/7"", ""2026"", ""6/12"", ""2/5"", ""3/5"", ""1/2"", ""-"", ""-"", ""2025"", ""16/23"", ""6/8"", ""4/9"", ""1/2"", ""5/4"", ""-"", ""2024"", ""37/28"", ""10/7"", ""11/13"", ""7/4"", ""7/4"", ""2/0"", ""2023"", ""22/26"", ""8/8"", ""9/7"", ""2/8"", ""3/3"", ""-"", ""2022"", ""39/20"", ""5/3"", ""17/9"", ""6/5"", ""6/2"", ""5/1"", ""2021""]",Bautista-Agut - Maestrelli
,,2.33,1.59,ok,3193886,https://www.tennisexplorer.com/match-detail/?id=3193886,Sonego,Buse,Sonego Lorenzo,Buse Ignacio,3.84,1.52,2.39,1.23,3.77,1.52,1.23,2.39,selected_below_moneyline,"[""Tennis Explorer - Match detail"", ""New registration"", ""|"", ""Lost password"", ""TennisExplorer"", ""LIVE Scores"", ""06.05. 02:04,"", ""GMT+1"", ""Home page"", ""Today's matches"", ""Rankings"", ""Players"", ""LIVE Scores"", ""Results"", ""Tours calendar"", ""Tennis news"", ""Official webs"", ""Basel"", ""Vienna"", ""WTA Elite Trophy"", ""TennisExplorer"", ""on Facebook"", ""Sonego - Buse"", ""07.05.2026"", "", 11:00,"", ""Rome"", "", 1. round, clay"", ""Sonego Lorenzo"", ""Buse Ignacio"", ""66."", ""Singles ranking"", ""62."", ""11. 5. 1995"", ""Birthdate"", ""25. 3. 2004"", ""191 cm"", ""Height"", ""-"", ""76 kg"", ""Weight"", ""-"", ""right"", ""Plays"", ""right"", ""-"", ""Turned pro"", ""-"", ""Live streams"", ""1xBet"", ""W/L - 2026"", ""Career - Sonego"", ""Career - Buse"", ""Surface"", ""Sonego Lorenzo"", ""Buse Ignacio"", ""Indoors"", ""-"", ""-"", ""Clay"", ""1/3"", ""8/8"", ""Grass"", ""-"", ""-"", ""Hard"", ""2/2"", ""3/2"", ""Not set"", ""-"", ""-"", ""Year"", ""Summary"", ""Clay"", ""Hard"", ""Indoors"", ""Grass"", ""Not set"", ""Summary:"", ""432/326"", ""231/146"", ""87/94"", ""80/59"", ""28/24"", ""6/3"", ""2026"", ""3/5"", ""1/3"", ""2/2"", ""-"", ""-"", ""-"", ""2025"", ""25/29"", ""1/5"", ""11/14"", ""8/6"", ""5/4"", ""-"", ""2024"", ""27/33"", ""10/11"", ""10/14"", ""4/5"", ""3/3"", ""-"", ""2023"", ""30/31"", ""9/7"", ""10/12"", ""7/7"", ""2/4"", ""2/1"", ""2022"", ""30/29"", ""8/11"", ""7/9"", ""8/4"", ""5/4"", ""2/1"", ""2021""]",Sonego - Buse
1,4,2.69,1.45,ok,3193884,https://www.tennisexplorer.com/match-detail/?id=3193884,Popyrin,Berrettini,Popyrin Alexei,Berrettini Matteo,4.53,1.63,2.16,1.17,4.46,1.63,1.17,2.15,selected_below_moneyline,"[""Tennis Explorer - Match detail"", ""New registration"", ""|"", ""Lost password"", ""TennisExplorer"", ""LIVE Scores"", ""06.05. 02:04,"", ""GMT+1"", ""Home page"", ""Today's matches"", ""Rankings"", ""Players"", ""LIVE Scores"", ""Results"", ""Tours calendar"", ""Tennis news"", ""Official webs"", ""Basel"", ""Vienna"", ""WTA Elite Trophy"", ""TennisExplorer"", ""on Facebook"", ""Popyrin - Berrettini"", ""07.05.2026"", "", 11:00,"", ""Rome"", "", 1. round, clay"", ""Popyrin Alexei"", ""Berrettini Matteo"", ""60."", ""Singles ranking"", ""100."", ""5. 8. 1999"", ""Birthdate"", ""12. 4. 1996"", ""196 cm"", ""Height"", ""196 cm"", ""78 kg"", ""Weight"", ""95 kg"", ""right"", ""Plays"", ""right"", ""-"", ""Turned pro"", ""-"", ""Live streams"", ""1xBet"", ""W/L - 2026"", ""Career - Popyrin"", ""Career - Berrettini"", ""Surface"", ""Popyrin Alexei"", ""Berrettini Matteo"", ""Indoors"", ""0/1"", ""-"", ""Clay"", ""2/3"", ""7/7"", ""Grass"", ""-"", ""-"", ""Hard"", ""2/8"", ""4/3"", ""Not set"", ""-"", ""-"", ""Year"", ""Summary"", ""Clay"", ""Hard"", ""Indoors"", ""Grass"", ""Not set"", ""Summary:"", ""301/265"", ""87/67"", ""147/127"", ""38/40"", ""25/28"", ""4/3"", ""2026"", ""4/12"", ""2/3"", ""2/8"", ""0/1"", ""-"", ""-"", ""2025"", ""18/25"", ""9/6"", ""7/10"", ""0/5"", ""2/4"", ""-"", ""2024"", ""31/23"", ""4/8"", ""17/8"", ""2/2"", ""6/4"", ""2/1"", ""2023"", ""37/30"", ""15/6"", ""18/15"", ""0/3"", ""3/5"", ""1/1"", ""2022"", ""24/33"", ""7/4"", ""7/16"", ""3/5"", ""7/8"", ""-"", ""2021""]",Popyrin - Berrettini
1,1,1.56,2.39,ok,3193882,https://www.tennisexplorer.com/match-detail/?id=3193882,Ofner,Michelsen,Ofner Sebastian,Michelsen Alex,2.34,1.21,3.99,1.53,2.34,1.21,1.53,3.92,selected_below_moneyline,"[""Tennis Explorer - Match detail"", ""New registration"", ""|"", ""Lost password"", ""TennisExplorer"", ""LIVE Scores"", ""06.05. 02:04,"", ""GMT+1"", ""Home page"", ""Today's matches"", ""Rankings"", ""Players"", ""LIVE Scores"", ""Results"", ""Tours calendar"", ""Tennis news"", ""Official webs"", ""Basel"", ""Vienna"", ""WTA Elite Trophy"", ""TennisExplorer"", ""on Facebook"", ""Ofner - Michelsen"", ""07.05.2026"", "", 11:00,"", ""Rome"", "", 1. round, clay"", ""Ofner Sebastian"", ""Michelsen Alex"", ""82."", ""Singles ranking"", ""42."", ""12. 5. 1996"", ""Birthdate"", ""25. 8. 2004"", ""191 cm"", ""Height"", ""-"", ""81 kg"", ""Weight"", ""-"", ""right"", ""Plays"", ""right"", ""-"", ""Turned pro"", ""-"", ""Live streams"", ""1xBet"", ""W/L - 2026"", ""Career - Ofner"", ""Career - Michelsen"", ""Surface"", ""Ofner Sebastian"", ""Michelsen Alex"", ""Indoors"", ""10/1"", ""1/1"", ""Clay"", ""9/6"", ""2/4"", ""Grass"", ""-"", ""-"", ""Hard"", ""1/3"", ""11/6"", ""Not set"", ""-"", ""-"", ""Year"", ""Summary"", ""Clay"", ""Hard"", ""Indoors"", ""Grass"", ""Not set"", ""Summary:"", ""438/317"", ""231/161"", ""118/84"", ""58/47"", ""30/21"", ""1/4"", ""2026"", ""20/11"", ""9/6"", ""1/3"", ""10/1"", ""-"", ""0/1"", ""2025"", ""21/19"", ""17/10"", ""0/5"", ""0/1"", ""4/3"", ""-"", ""2024"", ""19/26"", ""8/14"", ""6/8"", ""-"", ""4/4"", ""1/0"", ""2023"", ""62/31"", ""39/13"", ""12/10"", ""7/5"", ""4/2"", ""0/1"", ""2022"", ""32/20"", ""25/13"", ""4/4"", ""0/1"", ""3/2"", ""-"", ""2021""]",Ofner - Michelsen
