h2h_player1_wins,h2h_player2_wins,homeaway_avg_odds1,homeaway_avg_odds2,market_odds_check,match_id,match_url,player1,player2,set_odds_handicap_player1,set_odds_handicap_player2,set_odds_player1_wins_2_0,set_odds_player1_wins_set,set_odds_player2_wins_2_0,set_odds_player2_wins_set,set_odds_table_player1_minus_1_5,set_odds_table_player1_plus_1_5,set_odds_table_player2_minus_1_5,set_odds_table_player2_plus_1_5,set_odds_validation,source_lines_sample,title
,,2.52,1.52,ok,3197618,https://www.tennisexplorer.com/match-detail/?id=3197618,Medjedovic,Fonseca,Medjedovic Hamad,Fonseca Joao,4.13,1.56,2.28,1.2,4.12,1.56,1.2,2.29,selected_below_moneyline,"[""Tennis Explorer - Match detail"", ""New registration"", ""|"", ""Lost password"", ""TennisExplorer"", ""LIVE Scores"", ""09.05. 07:42,"", ""GMT+1"", ""Home page"", ""Today's matches"", ""Rankings"", ""Players"", ""LIVE Scores"", ""Results"", ""Tours calendar"", ""Tennis news"", ""Official webs"", ""Basel"", ""Vienna"", ""WTA Elite Trophy"", ""TennisExplorer"", ""on Facebook"", ""Medjedovic - Fonseca"", ""Today"", "", 15:30,"", ""Rome"", "", 2. round, clay"", ""Medjedovic Hamad"", ""Fonseca Joao"", ""67."", ""Singles ranking"", ""29."", ""18. 7. 2003"", ""Birthdate"", ""21. 8. 2006"", ""-"", ""Height"", ""185 cm"", ""-"", ""Weight"", ""73 kg"", ""right"", ""Plays"", ""right"", ""-"", ""Turned pro"", ""-"", ""Live streams"", ""bet365"", "","", ""Unibet"", "","", ""1xBet"", "","", ""bwin"", ""W/L - 2026"", ""Career - Medjedovic"", ""Career - Fonseca"", ""Surface"", ""Medjedovic Hamad"", ""Fonseca Joao"", ""Indoors"", ""2/3"", ""-"", ""Clay"", ""11/2"", ""7/5"", ""Grass"", ""-"", ""-"", ""Hard"", ""4/2"", ""4/3"", ""Not set"", ""-"", ""-"", ""Year"", ""Summary"", ""Clay"", ""Hard"", ""Indoors"", ""Grass"", ""Not set"", ""Summary:"", ""194/121"", ""100/53"", ""43/31"", ""39/29"", ""9/7"", ""3/1"", ""2026"", ""17/7"", ""11/2"", ""4/2"", ""2/3"", ""-"", ""-"", ""2025"", ""28/21"", ""6/5"", ""6/6"", ""12/6"", ""2/3"", ""2/1"", ""2024"", ""35/21"", ""15/8"", ""9/6"", ""9/5"", ""2/2"", ""-"", ""2023"", ""48/23"", ""22/9"", ""10/5"", ""10/7"", ""5/2"", ""1/0"", ""2022"", ""46/24""]",Medjedovic - Fonseca
,,2.36,1.58,ok,3197614,https://www.tennisexplorer.com/match-detail/?id=3197614,Tiafoe,Buse,Tiafoe Frances,Buse Ignacio,3.88,1.52,2.39,1.22,3.85,1.52,1.22,2.37,selected_below_moneyline,"[""Tennis Explorer - Match detail"", ""New registration"", ""|"", ""Lost password"", ""TennisExplorer"", ""LIVE Scores"", ""09.05. 07:42,"", ""GMT+1"", ""Home page"", ""Today's matches"", ""Rankings"", ""Players"", ""LIVE Scores"", ""Results"", ""Tours calendar"", ""Tennis news"", ""Official webs"", ""Basel"", ""Vienna"", ""WTA Elite Trophy"", ""TennisExplorer"", ""on Facebook"", ""Tiafoe - Buse"", ""Today"", "", 15:30,"", ""Rome"", "", 2. round, clay"", ""Tiafoe Frances"", ""Buse Ignacio"", ""22."", ""Singles ranking"", ""62."", ""20. 1. 1998"", ""Birthdate"", ""25. 3. 2004"", ""188 cm"", ""Height"", ""-"", ""86 kg"", ""Weight"", ""-"", ""right"", ""Plays"", ""right"", ""-"", ""Turned pro"", ""-"", ""Live streams"", ""bet365"", "","", ""Unibet"", "","", ""1xBet"", "","", ""bwin"", ""W/L - 2026"", ""Career - Tiafoe"", ""Career - Buse"", ""Surface"", ""Tiafoe Frances"", ""Buse Ignacio"", ""Indoors"", ""1/1"", ""-"", ""Clay"", ""2/1"", ""9/8"", ""Grass"", ""-"", ""-"", ""Hard"", ""14/7"", ""3/2"", ""Not set"", ""-"", ""-"", ""Year"", ""Summary"", ""Clay"", ""Hard"", ""Indoors"", ""Grass"", ""Not set"", ""Summary:"", ""427/306"", ""127/74"", ""208/147"", ""58/50"", ""33/28"", ""1/7"", ""2026"", ""17/9"", ""2/1"", ""14/7"", ""1/1"", ""-"", ""-"", ""2025"", ""28/25"", ""11/7"", ""13/11"", ""3/1"", ""1/4"", ""0/2"", ""2024"", ""33/29"", ""5/6"", ""21/15"", ""4/5"", ""3/3"", ""-"", ""2023"", ""40/24"", ""8/4"", ""21/11"", ""4/3"", ""7/4"", ""0/2"", ""2022"", ""36/25""]",Tiafoe - Buse
0,2,1.51,2.53,ok,3197500,https://www.tennisexplorer.com/match-detail/?id=3197500,Nakashima,Bautista-Agut,Nakashima Brandon,Bautista-Agut Roberto,2.26,1.19,4.2,1.56,2.28,1.19,1.56,4.14,selected_below_moneyline,"[""Tennis Explorer - Match detail"", ""New registration"", ""|"", ""Lost password"", ""TennisExplorer"", ""LIVE Scores"", ""09.05. 07:42,"", ""GMT+1"", ""Home page"", ""Today's matches"", ""Rankings"", ""Players"", ""LIVE Scores"", ""Results"", ""Tours calendar"", ""Tennis news"", ""Official webs"", ""Basel"", ""Vienna"", ""WTA Elite Trophy"", ""TennisExplorer"", ""on Facebook"", ""Nakashima - Bautista-Agut"", ""Today"", "", 15:30,"", ""Rome"", "", 2. round, clay"", ""Nakashima Brandon"", ""Bautista-Agut Roberto"", ""32."", ""Singles ranking"", ""98."", ""3. 8. 2001"", ""Birthdate"", ""14. 4. 1988"", ""185 cm"", ""Height"", ""183 cm"", ""77 kg"", ""Weight"", ""75 kg"", ""right"", ""Plays"", ""right"", ""-"", ""Turned pro"", ""-"", ""Live streams"", ""bet365"", "","", ""Unibet"", "","", ""1xBet"", "","", ""bwin"", ""W/L - 2026"", ""Career - Nakashima"", ""Career - Bautista-Agut"", ""Surface"", ""Nakashima Brandon"", ""Bautista-Agut Roberto"", ""Indoors"", ""1/1"", ""1/2"", ""Clay"", ""2/3"", ""3/5"", ""Grass"", ""-"", ""-"", ""Hard"", ""9/6"", ""3/5"", ""Not set"", ""-"", ""-"", ""Year"", ""Summary"", ""Clay"", ""Hard"", ""Indoors"", ""Grass"", ""Not set"", ""Summary:"", ""295/191"", ""42/39"", ""153/98"", ""67/35"", ""30/19"", ""3/0"", ""2026"", ""12/10"", ""2/3"", ""9/6"", ""1/1"", ""-"", ""-"", ""2025"", ""33/30"", ""6/8"", ""19/14"", ""2/5"", ""6/3"", ""-"", ""2024"", ""61/32"", ""13/7"", ""24/12"", ""12/8"", ""9/5"", ""3/0"", ""2023"", ""22/26"", ""3/4"", ""10/15"", ""8/3"", ""1/4"", ""-"", ""2022"", ""41/26""]",Nakashima - Bautista-Agut
0,3,2.99,1.39,ok,3197298,https://www.tennisexplorer.com/match-detail/?id=3197298,Popyrin,Mensik,Popyrin Alexei,Mensik Jakub,4.93,1.71,2.02,1.14,4.93,1.71,1.14,2.03,selected_below_moneyline,"[""Tennis Explorer - Match detail"", ""New registration"", ""|"", ""Lost password"", ""TennisExplorer"", ""LIVE Scores"", ""09.05. 07:42,"", ""GMT+1"", ""Home page"", ""Today's matches"", ""Rankings"", ""Players"", ""LIVE Scores"", ""Results"", ""Tours calendar"", ""Tennis news"", ""Official webs"", ""Basel"", ""Vienna"", ""WTA Elite Trophy"", ""TennisExplorer"", ""on Facebook"", ""Popyrin - Mensik"", ""Today"", "", 17:00,"", ""Rome"", "", 2. round, clay"", ""Popyrin Alexei"", ""Mensik Jakub"", ""60."", ""Singles ranking"", ""28."", ""5. 8. 1999"", ""Birthdate"", ""1. 9. 2005"", ""196 cm"", ""Height"", ""-"", ""78 kg"", ""Weight"", ""-"", ""right"", ""Plays"", ""right"", ""-"", ""Turned pro"", ""-"", ""Live streams"", ""bet365"", "","", ""Unibet"", "","", ""1xBet"", "","", ""bwin"", ""W/L - 2026"", ""Career - Popyrin"", ""Career - Mensik"", ""Surface"", ""Popyrin Alexei"", ""Mensik Jakub"", ""Indoors"", ""0/1"", ""-"", ""Clay"", ""3/3"", ""2/1"", ""Grass"", ""-"", ""-"", ""Hard"", ""2/8"", ""15/7"", ""Not set"", ""-"", ""-"", ""Year"", ""Summary"", ""Clay"", ""Hard"", ""Indoors"", ""Grass"", ""Not set"", ""Summary:"", ""302/265"", ""88/67"", ""147/127"", ""38/40"", ""25/28"", ""4/3"", ""2026"", ""5/12"", ""3/3"", ""2/8"", ""0/1"", ""-"", ""-"", ""2025"", ""18/25"", ""9/6"", ""7/10"", ""0/5"", ""2/4"", ""-"", ""2024"", ""31/23"", ""4/8"", ""17/8"", ""2/2"", ""6/4"", ""2/1"", ""2023"", ""37/30"", ""15/6"", ""18/15"", ""0/3"", ""3/5"", ""1/1"", ""2022"", ""24/33""]",Popyrin - Mensik
,,7.78,1.08,ok,3197626,https://www.tennisexplorer.com/match-detail/?id=3197626,Pellegrino,Fils,Pellegrino Andrea,Fils Arthur,12.31,3.08,1.34,1.02,10.96,3.08,1.02,1.33,selected_below_moneyline,"[""Tennis Explorer - Match detail"", ""New registration"", ""|"", ""Lost password"", ""TennisExplorer"", ""LIVE Scores"", ""09.05. 07:42,"", ""GMT+1"", ""Home page"", ""Today's matches"", ""Rankings"", ""Players"", ""LIVE Scores"", ""Results"", ""Tours calendar"", ""Tennis news"", ""Official webs"", ""Basel"", ""Vienna"", ""WTA Elite Trophy"", ""TennisExplorer"", ""on Facebook"", ""Pellegrino - Fils"", ""Today"", "", 18:30,"", ""Rome"", "", 2. round, clay"", ""Pellegrino Andrea"", ""Fils Arthur"", ""155."", ""Singles ranking"", ""17."", ""23. 3. 1997"", ""Birthdate"", ""12. 6. 2004"", ""185 cm"", ""Height"", ""-"", ""81 kg"", ""Weight"", ""-"", ""right"", ""Plays"", ""right"", ""-"", ""Turned pro"", ""-"", ""Live streams"", ""bet365"", "","", ""Unibet"", "","", ""1xBet"", "","", ""bwin"", ""W/L - 2026"", ""Career - Pellegrino"", ""Career - Fils"", ""Surface"", ""Pellegrino Andrea"", ""Fils Arthur"", ""Indoors"", ""-"", ""2/2"", ""Clay"", ""15/10"", ""9/1"", ""Grass"", ""-"", ""-"", ""Hard"", ""0/1"", ""11/3"", ""Not set"", ""-"", ""-"", ""Year"", ""Summary"", ""Clay"", ""Hard"", ""Indoors"", ""Grass"", ""Not set"", ""Summary:"", ""369/323"", ""311/238"", ""16/28"", ""41/52"", ""1/5"", ""-"", ""2026"", ""15/11"", ""15/10"", ""0/1"", ""-"", ""-"", ""-"", ""2025"", ""40/28"", ""39/22"", ""0/2"", ""1/3"", ""0/1"", ""-"", ""2024"", ""28/31"", ""27/27"", ""0/2"", ""1/1"", ""0/1"", ""-"", ""2023"", ""33/29"", ""31/26"", ""2/2"", ""-"", ""0/1"", ""-"", ""2022"", ""33/31""]",Pellegrino - Fils
1,0,1.01,20.26,nulled:set_odds_player1_wins_set,3197612,https://www.tennisexplorer.com/match-detail/?id=3197612,Sinner,Ofner,Sinner Jannik,Ofner Sebastian,1.11,,30.5,6.24,1.1,0.0,6.24,0.0,selected_below_moneyline,"[""Tennis Explorer - Match detail"", ""New registration"", ""|"", ""Lost password"", ""TennisExplorer"", ""LIVE Scores"", ""09.05. 07:42,"", ""GMT+1"", ""Home page"", ""Today's matches"", ""Rankings"", ""Players"", ""LIVE Scores"", ""Results"", ""Tours calendar"", ""Tennis news"", ""Official webs"", ""Basel"", ""Vienna"", ""WTA Elite Trophy"", ""TennisExplorer"", ""on Facebook"", ""Sinner - Ofner"", ""Today"", "", 19:00,"", ""Rome"", "", 2. round, clay"", ""Sinner Jannik"", ""Ofner Sebastian"", ""1."", ""Singles ranking"", ""82."", ""16. 8. 2001"", ""Birthdate"", ""12. 5. 1996"", ""188 cm"", ""Height"", ""191 cm"", ""76 kg"", ""Weight"", ""81 kg"", ""right"", ""Plays"", ""right"", ""-"", ""Turned pro"", ""-"", ""Live streams"", ""TV"", ""bet365"", "","", ""Unibet"", "","", ""1xBet"", "","", ""bwin"", ""Sky Sports Tennis (Gbr/Irl), beIN Sports 1 (Aus)"", ""W/L - 2026"", ""Career - Sinner"", ""Career - Ofner"", ""Surface"", ""Sinner Jannik"", ""Ofner Sebastian"", ""Indoors"", ""0/1"", ""10/1"", ""Clay"", ""11/0"", ""10/6"", ""Grass"", ""-"", ""-"", ""Hard"", ""19/2"", ""1/3"", ""Not set"", ""-"", ""-"", ""Year"", ""Summary"", ""Clay"", ""Hard"", ""Indoors"", ""Grass"", ""Not set"", ""Summary:"", ""450/137"", ""112/45"", ""183/51"", ""111/27"", ""32/13"", ""12/1"", ""2026"", ""30/3"", ""11/0"", ""19/2"", ""0/1"", ""-"", ""-"", ""2025"", ""61/6"", ""11/2"", ""24/3"", ""18/0"", ""8/1"", ""-"", ""2024"", ""78/6"", ""11/2"", ""42/3"", ""13/0"", ""9/1"", ""3/0"", ""2023"", ""64/15"", ""8/3"", ""28/7"", ""17/2"", ""8/3"", ""3/0""]",Sinner - Ofner
2,0,1.72,1.87,ok,3198026,https://www.tennisexplorer.com/match-detail/?id=3198026,Paul,Darderi,Paul Tommy,Darderi Luciano,2.95,1.3,3.26,1.36,2.86,1.3,1.36,3.14,selected_below_moneyline,"[""Tennis Explorer - Match detail"", ""New registration"", ""|"", ""Lost password"", ""TennisExplorer"", ""LIVE Scores"", ""09.05. 07:42,"", ""GMT+1"", ""Home page"", ""Today's matches"", ""Rankings"", ""Players"", ""LIVE Scores"", ""Results"", ""Tours calendar"", ""Tennis news"", ""Official webs"", ""Basel"", ""Vienna"", ""WTA Elite Trophy"", ""TennisExplorer"", ""on Facebook"", ""Paul - Darderi"", ""10.05.2026"", "", 11:00,"", ""Rome"", "", 3. round, clay"", ""Paul Tommy"", ""Darderi Luciano"", ""18."", ""Singles ranking"", ""20."", ""17. 5. 1997"", ""Birthdate"", ""14. 2. 2002"", ""185 cm"", ""Height"", ""-"", ""82 kg"", ""Weight"", ""-"", ""right"", ""Plays"", ""right"", ""-"", ""Turned pro"", ""-"", ""Live streams"", ""bet365"", "","", ""Unibet"", "","", ""1xBet"", ""W/L - 2026"", ""Career - Paul"", ""Career - Darderi"", ""Surface"", ""Paul Tommy"", ""Darderi Luciano"", ""Indoors"", ""1/1"", ""-"", ""Clay"", ""5/1"", ""12/6"", ""Grass"", ""-"", ""-"", ""Hard"", ""13/6"", ""4/4"", ""Not set"", ""-"", ""-"", ""Year"", ""Summary"", ""Clay"", ""Hard"", ""Indoors"", ""Grass"", ""Not set"", ""Summary:"", ""485/281"", ""142/74"", ""243/150"", ""61/36"", ""33/18"", ""6/3"", ""2026"", ""20/8"", ""5/1"", ""13/6"", ""1/1"", ""-"", ""1/0"", ""2025"", ""30/13"", ""12/4"", ""13/6"", ""4/1"", ""1/2"", ""-"", ""2024"", ""45/19"", ""10/4"", ""17/11"", ""8/2"", ""10/2"", ""-"", ""2023"", ""46/29"", ""5/6"", ""29/13"", ""2/3"", ""9/5"", ""1/2"", ""2022"", ""39/27"", ""2/6"", ""21/12""]",Paul - Darderi
2,2,1.7,1.99,ok,3198024,https://www.tennisexplorer.com/match-detail/?id=3198024,Musetti,Cerundolo,Musetti Lorenzo,Cerundolo Francisco,2.74,1.26,3.53,1.42,2.65,1.26,1.42,3.43,selected_below_moneyline,"[""Tennis Explorer - Match detail"", ""New registration"", ""|"", ""Lost password"", ""TennisExplorer"", ""LIVE Scores"", ""09.05. 07:42,"", ""GMT+1"", ""Home page"", ""Today's matches"", ""Rankings"", ""Players"", ""LIVE Scores"", ""Results"", ""Tours calendar"", ""Tennis news"", ""Official webs"", ""Basel"", ""Vienna"", ""WTA Elite Trophy"", ""TennisExplorer"", ""on Facebook"", ""Musetti - Cerundolo"", ""10.05.2026"", "", 11:00,"", ""Rome"", "", 3. round, clay"", ""Musetti Lorenzo"", ""Cerundolo Francisco"", ""10."", ""Singles ranking"", ""27."", ""3. 3. 2002"", ""Birthdate"", ""13. 8. 1998"", ""185 cm"", ""Height"", ""185 cm"", ""75 kg"", ""Weight"", ""78 kg"", ""right"", ""Plays"", ""right"", ""-"", ""Turned pro"", ""-"", ""Live streams"", ""bet365"", "","", ""Unibet"", "","", ""1xBet"", ""W/L - 2026"", ""Career - Musetti"", ""Career - Cerundolo"", ""Surface"", ""Musetti Lorenzo"", ""Cerundolo Francisco"", ""Indoors"", ""-"", ""-"", ""Clay"", ""5/3"", ""13/5"", ""Grass"", ""-"", ""-"", ""Hard"", ""7/3"", ""7/4"", ""Not set"", ""-"", ""-"", ""Year"", ""Summary"", ""Clay"", ""Hard"", ""Indoors"", ""Grass"", ""Not set"", ""Summary:"", ""297/197"", ""151/77"", ""75/60"", ""50/43"", ""19/12"", ""2/5"", ""2026"", ""12/6"", ""5/3"", ""7/3"", ""-"", ""-"", ""-"", ""2025"", ""45/22"", ""19/4"", ""18/11"", ""8/6"", ""0/1"", ""-"", ""2024"", ""46/30"", ""18/10"", ""13/12"", ""3/4"", ""12/3"", ""0/1"", ""2023"", ""33/30"", ""16/11"", ""10/10"", ""0/3"", ""7/4"", ""0/2"", ""2022"", ""44/30"", ""21/7"", ""11/10""]",Musetti - Cerundolo
,,2.87,1.39,ok,3197996,https://www.tennisexplorer.com/match-detail/?id=3197996,Humbert,Prizmic,Humbert Ugo,Prizmic Dino,4.99,1.69,2.05,1.15,4.75,1.69,1.15,2.05,selected_below_moneyline,"[""Tennis Explorer - Match detail"", ""New registration"", ""|"", ""Lost password"", ""TennisExplorer"", ""LIVE Scores"", ""09.05. 07:42,"", ""GMT+1"", ""Home page"", ""Today's matches"", ""Rankings"", ""Players"", ""LIVE Scores"", ""Results"", ""Tours calendar"", ""Tennis news"", ""Official webs"", ""Basel"", ""Vienna"", ""WTA Elite Trophy"", ""TennisExplorer"", ""on Facebook"", ""Humbert - Prizmic"", ""10.05.2026"", "", 11:00,"", ""Rome"", "", 3. round, clay"", ""Humbert Ugo"", ""Prizmic Dino"", ""33."", ""Singles ranking"", ""79."", ""26. 6. 1998"", ""Birthdate"", ""5. 8. 2005"", ""188 cm"", ""Height"", ""-"", ""73 kg"", ""Weight"", ""-"", ""left"", ""Plays"", ""right"", ""-"", ""Turned pro"", ""-"", ""Live streams"", ""bet365"", "","", ""Unibet"", "","", ""1xBet"", ""W/L - 2026"", ""Career - Humbert"", ""Career - Prizmic"", ""Surface"", ""Humbert Ugo"", ""Prizmic Dino"", ""Indoors"", ""4/2"", ""-"", ""Clay"", ""2/2"", ""18/5"", ""Grass"", ""-"", ""-"", ""Hard"", ""7/9"", ""5/3"", ""Not set"", ""-"", ""-"", ""Year"", ""Summary"", ""Clay"", ""Hard"", ""Indoors"", ""Grass"", ""Not set"", ""Summary:"", ""389/258"", ""52/59"", ""165/100"", ""135/72"", ""31/25"", ""6/2"", ""2026"", ""13/13"", ""2/2"", ""7/9"", ""4/2"", ""-"", ""-"", ""2025"", ""28/23"", ""2/5"", ""10/11"", ""11/3"", ""4/4"", ""1/0"", ""2024"", ""41/26"", ""5/7"", ""20/11"", ""10/3"", ""5/4"", ""1/1"", ""2023"", ""49/26"", ""13/5"", ""17/11"", ""12/5"", ""3/4"", ""4/1"", ""2022"", ""33/29"", ""3/7"", ""16/11""]",Humbert - Prizmic
0,1,3.57,1.28,ok,3197940,https://www.tennisexplorer.com/match-detail/?id=3197940,Blockx,Zverev,Blockx Alexander,Zverev Alexander,6.17,1.87,1.82,1.1,5.87,1.87,1.1,1.82,selected_below_moneyline,"[""Tennis Explorer - Match detail"", ""New registration"", ""|"", ""Lost password"", ""TennisExplorer"", ""LIVE Scores"", ""09.05. 07:42,"", ""GMT+1"", ""Home page"", ""Today's matches"", ""Rankings"", ""Players"", ""LIVE Scores"", ""Results"", ""Tours calendar"", ""Tennis news"", ""Official webs"", ""Basel"", ""Vienna"", ""WTA Elite Trophy"", ""TennisExplorer"", ""on Facebook"", ""Blockx - Zverev"", ""10.05.2026"", "", 11:00,"", ""Rome"", "", 3. round, clay"", ""Blockx Alexander"", ""Zverev Alexander"", ""36."", ""Singles ranking"", ""3."", ""8. 4. 2005"", ""Birthdate"", ""20. 4. 1997"", ""-"", ""Height"", ""198 cm"", ""-"", ""Weight"", ""90 kg"", ""right"", ""Plays"", ""right"", ""-"", ""Turned pro"", ""-"", ""Live streams"", ""bet365"", "","", ""Unibet"", "","", ""1xBet"", ""W/L - 2026"", ""Career - Blockx"", ""Career - Zverev"", ""Surface"", ""Blockx Alexander"", ""Zverev Alexander"", ""Indoors"", ""4/2"", ""-"", ""Clay"", ""12/3"", ""12/3"", ""Grass"", ""-"", ""-"", ""Hard"", ""11/5"", ""15/5"", ""Not set"", ""-"", ""-"", ""Year"", ""Summary"", ""Clay"", ""Hard"", ""Indoors"", ""Grass"", ""Not set"", ""Summary:"", ""150/85"", ""38/22"", ""39/30"", ""68/27"", ""4/4"", ""1/2"", ""2026"", ""28/10"", ""12/3"", ""11/5"", ""4/2"", ""-"", ""1/0"", ""2025"", ""46/28"", ""4/4"", ""15/9"", ""23/10"", ""4/4"", ""0/1"", ""2024"", ""33/24"", ""9/3"", ""7/11"", ""17/9"", ""-"", ""0/1"", ""2023"", ""39/15"", ""11/7"", ""4/3"", ""24/5"", ""-"", ""-"", ""2022"", ""4/7"", ""2/4"", ""2/2""]",Blockx - Zverev
,,2.5,1.47,ok,3197896,https://www.tennisexplorer.com/match-detail/?id=3197896,Tien,Bublik,Tien Learner,Bublik Alexander,4.31,1.59,2.24,1.19,4.2,1.59,1.19,2.24,selected_below_moneyline,"[""Tennis Explorer - Match detail"", ""New registration"", ""|"", ""Lost password"", ""TennisExplorer"", ""LIVE Scores"", ""09.05. 07:42,"", ""GMT+1"", ""Home page"", ""Today's matches"", ""Rankings"", ""Players"", ""LIVE Scores"", ""Results"", ""Tours calendar"", ""Tennis news"", ""Official webs"", ""Basel"", ""Vienna"", ""WTA Elite Trophy"", ""TennisExplorer"", ""on Facebook"", ""Tien - Bublik"", ""10.05.2026"", "", 11:00,"", ""Rome"", "", 3. round, clay"", ""Tien Learner"", ""Bublik Alexander"", ""21."", ""Singles ranking"", ""11."", ""2. 12. 2005"", ""Birthdate"", ""17. 6. 1997"", ""-"", ""Height"", ""198 cm"", ""-"", ""Weight"", ""77 kg"", ""left"", ""Plays"", ""right"", ""-"", ""Turned pro"", ""-"", ""Live streams"", ""bet365"", "","", ""Unibet"", "","", ""1xBet"", ""W/L - 2026"", ""Career - Tien"", ""Career - Bublik"", ""Surface"", ""Tien Learner"", ""Bublik Alexander"", ""Indoors"", ""0/1"", ""3/1"", ""Clay"", ""2/2"", ""3/3"", ""Grass"", ""-"", ""-"", ""Hard"", ""11/6"", ""10/6"", ""Not set"", ""-"", ""-"", ""Year"", ""Summary"", ""Clay"", ""Hard"", ""Indoors"", ""Grass"", ""Not set"", ""Summary:"", ""164/71"", ""8/13"", ""121/42"", ""31/11"", ""4/4"", ""0/1"", ""2026"", ""13/9"", ""2/2"", ""11/6"", ""0/1"", ""-"", ""-"", ""2025"", ""43/26"", ""3/7"", ""26/13"", ""10/2"", ""4/4"", ""-"", ""2024"", ""63/14"", ""0/1"", ""53/8"", ""10/5"", ""-"", ""-"", ""2023"", ""30/10"", ""-"", ""20/10"", ""10/0"", ""-"", ""-"", ""2022"", ""12/12"", ""3/3"", ""8/5""]",Tien - Bublik
1,1,1.68,2.13,ok,3197834,https://www.tennisexplorer.com/match-detail/?id=3197834,Khachanov,Van De Zandschulp,Khachanov Karen,Van De Zandschulp Botic,2.69,1.25,3.48,1.43,2.59,1.25,1.43,3.55,selected_below_moneyline,"[""Tennis Explorer - Match detail"", ""New registration"", ""|"", ""Lost password"", ""TennisExplorer"", ""LIVE Scores"", ""09.05. 07:42,"", ""GMT+1"", ""Home page"", ""Today's matches"", ""Rankings"", ""Players"", ""LIVE Scores"", ""Results"", ""Tours calendar"", ""Tennis news"", ""Official webs"", ""Basel"", ""Vienna"", ""WTA Elite Trophy"", ""TennisExplorer"", ""on Facebook"", ""Khachanov - Van De Zandschulp"", ""10.05.2026"", "", 11:00,"", ""Rome"", "", 3. round, clay"", ""Khachanov Karen"", ""Van De Zandschulp Botic"", ""15."", ""Singles ranking"", ""54."", ""21. 5. 1996"", ""Birthdate"", ""4. 10. 1995"", ""198 cm"", ""Height"", ""188 cm"", ""87 kg"", ""Weight"", ""83 kg"", ""right"", ""Plays"", ""right"", ""-"", ""Turned pro"", ""-"", ""Live streams"", ""bet365"", "","", ""Unibet"", "","", ""1xBet"", ""W/L - 2026"", ""Career - Khachanov"", ""Career - Van De Zandschulp"", ""Surface"", ""Khachanov Karen"", ""Van De Zandschulp Botic"", ""Indoors"", ""1/1"", ""2/2"", ""Clay"", ""2/3"", ""6/2"", ""Grass"", ""-"", ""-"", ""Hard"", ""8/7"", ""4/5"", ""Not set"", ""-"", ""-"", ""Year"", ""Summary"", ""Clay"", ""Hard"", ""Indoors"", ""Grass"", ""Not set"", ""Summary:"", ""475/324"", ""115/82"", ""189/128"", ""127/84"", ""37/23"", ""7/7"", ""2026"", ""11/11"", ""2/3"", ""8/7"", ""1/1"", ""-"", ""-"", ""2025"", ""34/24"", ""9/6"", ""13/11"", ""2/4"", ""10/3"", ""-"", ""2024"", ""37/23"", ""8/4"", ""14/13"", ""14/3"", ""1/3"", ""-"", ""2023"", ""34/18"", ""10/5"", ""18/10"", ""6/3"", ""-"", ""-"", ""2022"", ""36/25"", ""9/7"", ""17/11""]",Khachanov - Van De Zandschulp
2,0,1.55,2.4,ok,3197820,https://www.tennisexplorer.com/match-detail/?id=3197820,Ruud,Lehecka,Ruud Casper,Lehecka Jiri,2.34,1.21,3.91,1.53,2.37,1.21,1.53,3.92,selected_below_moneyline,"[""Tennis Explorer - Match detail"", ""New registration"", ""|"", ""Lost password"", ""TennisExplorer"", ""LIVE Scores"", ""09.05. 07:42,"", ""GMT+1"", ""Home page"", ""Today's matches"", ""Rankings"", ""Players"", ""LIVE Scores"", ""Results"", ""Tours calendar"", ""Tennis news"", ""Official webs"", ""Basel"", ""Vienna"", ""WTA Elite Trophy"", ""TennisExplorer"", ""on Facebook"", ""Ruud - Lehecka"", ""10.05.2026"", "", 11:00,"", ""Rome"", "", 3. round, clay"", ""Ruud Casper"", ""Lehecka Jiri"", ""25."", ""Singles ranking"", ""13."", ""22. 12. 1998"", ""Birthdate"", ""8. 11. 2001"", ""183 cm"", ""Height"", ""183 cm"", ""77 kg"", ""Weight"", ""80 kg"", ""right"", ""Plays"", ""right"", ""-"", ""Turned pro"", ""-"", ""Live streams"", ""bet365"", "","", ""Unibet"", "","", ""1xBet"", ""W/L - 2026"", ""Career - Ruud"", ""Career - Lehecka"", ""Surface"", ""Ruud Casper"", ""Lehecka Jiri"", ""Indoors"", ""-"", ""-"", ""Clay"", ""6/2"", ""6/2"", ""Grass"", ""-"", ""-"", ""Hard"", ""9/7"", ""10/6"", ""Not set"", ""-"", ""-"", ""Year"", ""Summary"", ""Clay"", ""Hard"", ""Indoors"", ""Grass"", ""Not set"", ""Summary:"", ""475/261"", ""259/115"", ""130/87"", ""61/45"", ""6/9"", ""19/5"", ""2026"", ""15/9"", ""6/2"", ""9/7"", ""-"", ""-"", ""-"", ""2025"", ""42/17"", ""14/5"", ""15/9"", ""11/3"", ""-"", ""2/0"", ""2024"", ""54/27"", ""24/7"", ""21/10"", ""6/8"", ""1/1"", ""2/1"", ""2023"", ""39/23"", ""22/8"", ""12/12"", ""4/2"", ""1/1"", ""-"", ""2022"", ""53/24"", ""25/7"", ""19/9""]",Ruud - Lehecka
